sample,bfb_chromothripsis
DTB-005-BL,bfb_chromothripsis
DTB-036-BL,bfb_chromothripsis
DTB-071-BL,bfb_chromothripsis
DTB-100-BL,bfb_chromothripsis
DTB-165-PRO,bfb_chromothripsis
DTB-170-BL,bfb_chromothripsis
DTB-234-BL,bfb_chromothripsis
DTB-255-BL,bfb_chromothripsis
